gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
LINC01271,0.706484078177661,0.577929157321048,0.376666189139449,0.762221217985091,10454,367182,18713,ENSG00000233077.1,ENSG00000233077.1,0.542346086742565,0.790376967348101,0.752677641962125,0.852023116176019,0.390410189122784,0.174212489144162,13.4712397852461,3.1197420288237065,7,10454,367182,18713,20,50321341,50321342
LINC01291,0.997776794219283,0.601531401134968,0.282966564935162,0.709482737273257,10454,367182,2520,ENSG00000204792.2,ENSG00000204792.2,0.434661106134149,0.695423248123236,0.733241261488307,0.352558224864882,0.641600144177507,0.878542221948523,629.015626222291,7.047708229518073,2,10454,367182,2520,2,74918147,74918148
LINC01300,0.826862851000857,0.618236098096947,0.84545817088472,0.812125016041687,10454,367182,8658,ENSG00000253595.5,ENSG00000253595.5,0.862374401695567,0.844484820476714,0.578914585324801,0.719272226694021,0.735318761821372,0.485846884387059,28.7694971445329,13.132464354925622,10,10454,367182,8658,8,141340548,141340549
LINC01359,0.978155074411312,0.798329954619122,0.475530428669125,0.514931300786277,10454,367182,793,ENSG00000226891.7,ENSG00000226891.7,0.950713464464985,0.205818318371308,0.0755764605942134,0.726619014706047,0.353897971528643,0.162022014063657,11.2026810526276,2.543035179593126,2,10454,367182,793,1,65002488,65002489
LINC01422,0.864740350822217,0.568881588257271,0.722355375087425,0.728268411200512,10454,367182,19272,ENSG00000223704.1,ENSG00000223704.1,0.974559973560617,0.738798160108438,0.436898362002142,0.0570990846493697,0.161999206677691,0.885791114015575,10.0957138666039,5.128472198098773,10,10454,367182,19272,22,26858633,26858634
LINC01480,0.657982808167385,0.475518860877325,0.181422191818037,0.274604976200397,10454,367182,17739,ENSG00000270164.1,ENSG00000270164.1,0.295830234208092,0.551734200542564,0.756036048625356,0.364748600876526,0.149845518640608,0.0845695036186497,12.2555206621641,4.301350687398116,4,10454,367182,17739,19,41535182,41535183
LINC01481,0.297990380660906,0.89174977496944,0.138167937190729,0.480456488432396,10454,367182,12062,ENSG00000257815.5,ENSG00000257815.5,0.0234040251502569,100,,0.565068232148798,,,28.4476272952901,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f493bbc5880> [RTYPES.NILSXP],4,10454,367182,12062,12,70242892,70242893
LINC01506,0.927924604124641,0.544735822018871,0.616680289121151,0.778162234176444,10454,367182,8975,ENSG00000234506.5,ENSG00000234506.5,0.373150258946511,0.638094454171426,0.745415349991941,0.883399361994492,0.353004841458989,0.151107534393916,20.328847768693,2.246017394546688,6,10454,367182,8975,9,68546588,68546589
LINC01529,0.635719204393273,0.5211993665639,0.398902866821151,0.641649392694075,10454,367182,17567,ENSG00000225872.3,ENSG00000225872.3,0.0524102652660121,0.149083044291903,0.833746990253372,0.791166980751205,0.242159457084229,0.096274625793653,10.6599574180227,5.059272983341207,8,10454,367182,17567,19,35797901,35797902
LINC01629,0.189165749416615,0.360562599838649,0.0448412256401027,0.0406373867864595,10454,367182,13275,ENSG00000258602.1,ENSG00000258602.1,0.839810435899147,0.542414895188469,0.276840605926521,0.598141292285563,0.578808040160669,0.366422862326425,14.7430011167588,3.4267979632121603,5,10454,367182,13275,14,76959637,76959638
LINC01679,0.837107609058629,0.738843554221703,0.928365187597431,0.757906614092877,10454,367182,18990,ENSG00000237989.1,ENSG00000237989.1,0.564348851047945,0.683875255432647,0.513107465416115,0.520427504267392,0.668523559155757,0.531081746146653,10.3797737969192,3.1277324706742604,6,10454,367182,18990,21,43362348,43362349
LINC01730,0.191112926991852,0.433487656472916,0.744987816987016,0.799173820085751,10454,367182,18384,ENSG00000275491.1,ENSG00000275491.1,0.868257962925538,0.616152923476154,0.332030284371872,0.0272577296324591,0.0641160587457333,0.431153262722827,54.3846705336878,5.653173495263338,11,10454,367182,18384,20,3808356,3808357
LINC01772,0.769046623693286,0.561172064376573,0.302886949197744,0.246423504242393,10454,367182,240,ENSG00000226029.1,ENSG00000226029.1,0.685976064106039,0.667829265152174,0.42228538092264,0.958686901535249,0.584294000460938,0.300490263910368,14.344884261676,5.080627504413175,3,10454,367182,240,1,16460947,16460948
LINC01806,0.702680185651418,0.565578583412158,0.956840801485563,0.909746886228481,10454,367182,2937,ENSG00000227403.1,ENSG00000227403.1,0.725323305535175,0.553019463983214,0.302934784554162,0.0626206907564308,0.0379867729604005,0.0795311980763134,15.9500969542086,1.9720985050086992,6,10454,367182,2937,2,161244738,161244739
LINC01835,0.708096358564865,0.589516451573,0.727786070306917,0.461672697863974,10454,367182,17290,ENSG00000267453.7,ENSG00000267453.7,0.341738970360264,0.56630089290829,0.629018055716829,0.0042663356893247,0.0022751211130407,0.0453757903224398,16.6288863091312,2.7270376385307866,11,10454,367182,17290,19,15864903,15864904
LINC01857,0.76898680408127,0.568652613367943,0.533552667987192,0.392393341440446,10454,367182,3170,ENSG00000224137.1,ENSG00000224137.1,0.232174624643108,0.435292666349884,0.62708020427752,0.522934401556777,0.801593219201203,0.853268323182196,20.966757619508,7.432518138200565,4,10454,367182,3170,2,207662374,207662375
LINC01869,0.642705874820885,0.609528019439183,0.0370770253046105,0.0374467522418058,10454,367182,18027,ENSG00000180279.6,ENSG00000180279.6,0.887127251124737,0.77042417622805,0.478860175661037,0.671774293513706,0.552894201147201,0.315949048185504,19.7245664721423,5.713200974549322,5,10454,367182,18027,19,50808873,50808874
LINC01882,0.598215230253654,0.553198794336078,0.498801136032773,0.826809692444281,10454,367182,16588,ENSG00000267654.1,ENSG00000267654.1,0.846862651552637,0.491818675710472,0.239772751025588,0.54000127365878,0.822149408414018,0.898939264387629,27.6173356184359,4.3858422577869804,7,10454,367182,16588,18,12749420,12749421
LINC02019,0.805356991268924,0.400127734809627,0.223052740152359,0.681036138533259,10454,367182,3789,ENSG00000273356.1,ENSG00000273356.1,0.403662822285154,100,,0.446270679005217,,,16.3360773148586,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f36feb999c0> [RTYPES.NILSXP],2,10454,367182,3789,3,50669988,50669989
LINC02021,0.319089575803614,0.448539769753713,0.656636777553221,0.649586775356912,10454,367182,4130,ENSG00000249846.6,ENSG00000249846.6,0.520148087517462,0.57070854583378,0.400062147457904,0.503445427070665,0.202424650998573,0.0974306331000077,11.1327557869391,2.4255085114003987,6,10454,367182,4130,3,130112549,130112550
LINC02062,0.307435307806557,0.55260102293895,0.62752260264422,0.590308847062747,10454,367182,5557,ENSG00000248489.1,ENSG00000248489.1,0.831880175008773,0.288503809976069,0.118207484659302,0.661011260277671,0.0700372942643265,0.0235815245414919,26.8255811325136,2.538736858612097,2,10454,367182,5557,5,98929170,98929171
LINC02081,0.591883683411639,0.281887122509458,0.0622699113140329,0.438159316727964,10454,367182,16387,ENSG00000267123.5,ENSG00000267123.5,0.0478194774205952,0.0774641647485722,0.273383511756502,0.276049177426404,0.508931037661335,0.685093363071716,19.9950458338707,8.804553211325624,10,10454,367182,16387,17,78632056,78632057
LINC02084,0.360864272256159,0.659245341461597,0.204396719901026,0.535728061195123,10454,367182,3530,ENSG00000272282.1,ENSG00000272282.1,0.229479274948405,0.481889142495204,0.899141081157659,0.864010554796663,0.914216095995453,0.698494615323721,22.8502860986915,2.5549131145324138,5,10454,367182,3530,3,27712909,27712910
LINC02145,0.306029569394435,0.347982989041407,0.763773883776435,0.515140873217281,10454,367182,5197,ENSG00000250490.1,ENSG00000250490.1,0.465051550944957,0.456415811223087,0.308994502257079,0.0028506257706395,0.0090085939560204,0.471494306487591,11.558338352888,2.8614728034920205,9,10454,367182,5197,5,6339883,6339884
LINC02158,0.314113652324518,0.482144115221965,0.114586534935725,0.945815418450564,10454,367182,3625,ENSG00000225611.1,ENSG00000225611.1,0.0332536687292359,0.0453851561447056,0.198604515110181,0.0468744728285439,0.0526332284837849,0.163784815780703,18.0092699621809,4.910989550256217,5,10454,367182,3625,3,42770611,42770612
LINC02210,0.933523980736294,0.625597514607365,0.743638491225343,0.855167221686385,10454,367182,15975,ENSG00000204650.14,ENSG00000204650.14,0.908068633876967,0.863266237910912,0.59623165627446,0.104359882756594,0.0168198995232497,0.0186636116805516,15.2919020993602,4.325974398221317,2,10454,367182,15975,17,45620327,45620328
LIPC,0.57165787521144,0.425946971261103,0.00641430190940867,0.00844150905484259,10454,367182,13837,ENSG00000166035.10,ENSG00000166035.10,0.593181658899461,0.173653781086131,0.0729287326421212,0.0290695078427431,0.0908041510233876,0.852405516119398,26.1137348210067,10.370655412558296,9,10454,367182,13837,15,58410568,58410569
LIPC-AS1,0.0504235705360547,0.193703273820808,0.771184343284776,0.881286927639007,10454,367182,13839,ENSG00000259293.1,ENSG00000259293.1,0.380576148845071,0.365179744024653,0.264343064538926,0.0749025997687629,0.0407335240289496,0.0723346128380276,11.4719635182957,3.4471213369555094,6,10454,367182,13839,15,58498734,58498735
LIPN,0.666122515128262,0.550795834998169,0.436767928025918,0.776802284644896,10454,367182,9937,ENSG00000204020.5,ENSG00000204020.5,0.499258118099133,0.763887456194035,0.774372001478876,0.100875542420731,0.242380412677253,0.705463161790696,38.7596441052459,7.809953792774795,8,10454,367182,9937,10,88761405,88761406
LL21NC02-1C16.2,0.126442859215408,0.323285220919957,0.45876254606148,0.447892235792446,10454,367182,19022,ENSG00000272825.1,ENSG00000272825.1,0.638976886572988,0.0384262011300614,0.0120897596805956,0.0819508226760228,0.217481914094437,0.873123538759041,12.2927269988779,2.6822560180618646,8,10454,367182,19022,21,44936302,44936303
LL22NC03-24A12.9,0.522547831483796,0.537361860406619,0.467373001770839,0.943719626739084,10454,367182,19192,ENSG00000275772.1,ENSG00000275772.1,0.291913475594333,0.358362120136156,0.331852486076304,0.928181284491452,0.19813341998773,0.07232272833282,13.9692177475361,2.979563368631399,3,10454,367182,19192,22,22787267,22787268
LL22NC03-2H8.4,0.537931067163315,0.999999843385207,0.25082533693704,0.755776441510108,10454,367182,19165,ENSG00000234630.1,ENSG00000234630.1,0.097013590686412,0.121075463390101,0.225538407199721,0.246316005630744,0.464731506805162,0.66415627045165,31.1574729330632,3.171304096859577,5,10454,367182,19165,22,22293732,22293733
LL22NC03-80A10.6,0.437391900892438,0.765813936425361,0.694121342505629,0.921281048592947,10454,367182,19166,ENSG00000272779.1,ENSG00000272779.1,0.318513355681755,0.126818506286256,0.0766352975892453,0.985068825363556,0.984689477184163,0.861343454104081,74.9009370205003,8.770024964935986,10,10454,367182,19166,22,22303223,22303224
LL22NC03-86G7.1,0.84425758096468,0.561574944998999,0.845182940049544,0.882689332155317,10454,367182,19152,ENSG00000224086.5,ENSG00000224086.5,0.779237811641222,0.937851476117551,0.823492435959316,0.84613472824321,0.274907284354949,0.110645104445112,33.9955619092742,7.856288986467204,5,10454,367182,19152,22,21938584,21938585
LLGL2,0.657766722932529,0.672611780403312,0.793519308865867,0.852607739414537,10454,367182,16311,ENSG00000073350.13,ENSG00000073350.13,0.886171721526331,0.1960811341479,0.0719568655923376,0.108737806194984,0.0077978034144309,0.0075578895976604,11.1476575974655,5.883582657545123,6,10454,367182,16311,17,75525079,75525080
LLNLR-470E3.1,0.337826128792789,0.478499048617214,0.477321930315042,0.464217531059729,10454,367182,18062,ENSG00000273837.1,ENSG00000273837.1,0.657288405024356,0.826430391804162,0.667580315301363,0.181616952171242,0.264464459161778,0.349366938514957,17.4134147643903,6.618815009789168,23,10454,367182,18062,19,51639930,51639931
LLPH-AS1,0.896432075084923,0.584041267733634,0.927416485687801,0.903300112039941,10454,367182,12030,ENSG00000239335.4,ENSG00000239335.4,0.482501872923045,0.772300623321611,0.877953270796509,0.0341531590965461,0.0865436639650684,0.523395234419849,15.3298842032271,13.4938464006,2,10454,367182,12030,12,66130768,66130769
LMAN1,0.317792778915377,0.45195135038471,0.512962671647544,0.917850507754706,10454,367182,16732,ENSG00000074695.5,ENSG00000074695.5,0.331277076328052,0.0780108548967619,0.0414441391576027,0.439793111793362,0.360798559739832,0.229808263937588,17.4630779102966,4.029457268135013,5,10454,367182,16732,18,59359961,59359962
LMBRD2,0.0191707884028525,0.447234913508929,0.0636639485448845,0.138240990745538,10454,367182,5271,ENSG00000164187.6,ENSG00000164187.6,0.202146600852104,0.425428432583821,0.77381284497712,0.707767689030856,0.904585245210813,0.806431652999401,10.2273421959387,2.3527873139456768,2,10454,367182,5271,5,36151960,36151961
LMF1,0.479783940763372,0.632974354634593,0.637489301638096,0.999999979793938,10454,367182,14255,ENSG00000103227.18,ENSG00000103227.18,0.707047123049431,0.803590465436172,0.586350847837361,0.611624371172578,0.632604964410669,0.417266413095954,16.1051692222944,12.631725773743678,11,10454,367182,14255,16,970998,970999
LMNB1,0.946925097663168,0.571858808340871,0.517304210904835,0.574349177296555,10454,367182,5634,ENSG00000113368.11,ENSG00000113368.11,0.0418885938840626,0.121932834011579,0.79270352997164,0.194715534776069,0.265236525633453,0.324009143582474,10.4764630869784,2.766811932761144,7,10454,367182,5634,5,126776622,126776623
LNPEP,0.721811630903396,0.470798731196597,0.0489240673178751,0.988674804278812,10454,367182,5551,ENSG00000113441.15,ENSG00000113441.15,0.546913488107328,0.349000461172163,0.186832184214167,0.342945398264658,0.328086170663652,0.248882146527998,14.5025613431869,3.8821921624914655,4,10454,367182,5551,5,96935809,96935810
LNPK,0.185589190686068,0.401497843915096,0.666039515713321,0.663121326861306,10454,367182,3008,ENSG00000144320.13,ENSG00000144320.13,0.997553902152236,0.961069611780435,0.778107164797955,0.707428718856118,0.503338523957134,0.266994300813412,161.71286714669,85.80715495616654,3,10454,367182,3008,2,176002838,176002839
LOH12CR2,0.404326636765078,0.480796694951223,0.238946117950325,0.40743309553186,10454,367182,11583,ENSG00000205791.3,ENSG00000205791.3,0.360125667187325,0.657481565218871,0.971659794688537,0.729643198290399,0.856732731833606,0.663067341617937,15.8770532534893,5.249686510890709,3,10454,367182,11583,12,12357066,12357067
LONP1,0.0511475558840306,0.173322515811704,0.0368522485076332,0.0313788544789321,10454,367182,16996,ENSG00000196365.11,ENSG00000196365.11,0.760432990599205,0.23986259835985,0.0965106711024406,0.26370635764562,0.250566586855382,0.217791155151181,15.6696470571289,2.5933312987768438,3,10454,367182,16996,19,5720571,5720572
LOXL1-AS1,0.323215742210242,0.510420269719469,0.823349690883927,0.0137257712128905,10454,367182,13961,ENSG00000261801.5,ENSG00000261801.5,0.0126049878912485,0.0210555432981565,0.22102755796833,0.0690711203247155,0.108882971199043,0.287773537090988,16.5134577119328,4.780248974511163,7,10454,367182,13961,15,73928247,73928248
LOXL2,0.517667211396503,0.33133553693325,0.589541113200308,0.260830692478681,10454,367182,8206,ENSG00000134013.15,ENSG00000134013.15,0.733007307941591,0.669727115323113,0.407742181862778,0.0574566647812998,0.164164118858718,0.946731637086246,10.4963649240517,4.404478158033038,7,10454,367182,8206,8,23425327,23425328
LOXL4,0.736028018357681,0.710298322533213,0.131320247663755,0.803571319799868,10454,367182,10028,ENSG00000138131.3,ENSG00000138131.3,0.0929574876746254,0.227823143561826,0.712186551749387,0.0063021456719213,0.0239624022158244,0.978381112225022,17.412984510045,2.070704772537693,2,10454,367182,10028,10,98268249,98268250
LPAR1,0.282666780014098,0.521532584954377,0.83791036495087,0.728581181112878,10454,367182,9156,ENSG00000198121.13,ENSG00000198121.13,0.632878231680326,0.049256868730518,0.0160903937169162,0.342897692513363,0.30247718575364,0.221917175337062,21.2237205981846,3.3641249358078715,10,10454,367182,9156,9,111038457,111038458
LPAR2,0.506046247608725,0.700251929002165,0.0165744394386917,0.00411942048292191,10454,367182,17407,ENSG00000064547.13,ENSG00000064547.13,0.241827421145909,0.0333338425400637,0.0197680771210459,0.337368173549677,0.357715360616477,0.286577998177794,30.8024329586872,10.22261822752932,6,10454,367182,17407,19,19628929,19628930
LPAR3,0.476592659995851,0.685978980348651,0.859096004367505,0.936358531739573,10454,367182,851,ENSG00000171517.5,ENSG00000171517.5,0.259627004171926,0.409397951858274,0.472799127989131,0.299830639252797,0.123870183952708,0.0781917414182864,11.393230458633,2.387096233857849,10,10454,367182,851,1,84893212,84893213
LPCAT4,0.561285706722458,0.626634848086162,0.801707301291025,0.678662160438909,10454,367182,13630,ENSG00000176454.13,ENSG00000176454.13,0.434560453273823,0.47654954023264,0.35047112083167,0.0182795697423003,0.0173170409258325,0.110785756004847,10.1209402236582,9.504277107276462,7,10454,367182,13630,15,34367277,34367278
LPIN2,0.112850090068531,0.46380431686925,0.0768762302751777,0.0613526143129866,10454,367182,16536,ENSG00000101577.9,ENSG00000101577.9,0.492875966626555,0.0152007060134202,0.0049373904412199,0.845054649831742,0.09027907310205,0.0289346217706047,11.1904543719785,1.6034297328812557,9,10454,367182,16536,18,3013314,3013315
