gene_name,chr.x,TSS.x,TES.x,pg_adsp,pg_ukb_igap,pg_ukb_eadb,pg_ukb_proxy,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr.y,TSS.y,TES.y
RASA4CP,7,44039521,44039522,0.189002222972536,0.168828051167859,0.28765004973391,0.139622611618534,10454,367182,7334,ENSG00000228903.7,ENSG00000228903.7,0.458708176586182,0.750725996722373,0.875848213784238,0.68699105231034,0.863419498529737,0.717039299297533,56.5435281054662,15.851215697322214,4,10454,367182,7334,7,44039521,44039522
RASA4DP,7,102690468,102690469,0.727931208377527,0.324134834289447,0.918290905957465,0.644951388867911,10454,367182,7675,ENSG00000233297.4,ENSG00000233297.4,0.788993886470545,0.759188002165201,0.488706402989058,0.777776435182766,0.960833860594226,0.987117750806984,18.2604059828607,7.171754626063439,3,10454,367182,7675,7,102690468,102690469
RASSF4,10,44959791,44959792,0.0883249926442782,0.588008984417269,0.979464416112016,0.23259142052931,10454,367182,9702,ENSG00000107551.20,ENSG00000107551.20,0.0957607780360654,0.170837953633519,0.383512544583557,0.707190717130458,0.711707138007468,0.462815154627411,18.7993318220544,2.920813342380808,3,10454,367182,9702,10,44959791,44959792
RBAK,7,5045820,5045821,0.951462937026376,0.481911423880692,0.16393041504064,0.810793134656055,10454,367182,7114,ENSG00000146587.17,ENSG00000146587.17,0.014008217751662,0.0483691494143295,0.884870125949746,0.0467289506577096,0.135699474971197,0.842443258430014,12.9256706347808,5.278152689120883,6,10454,367182,7114,7,5045820,5045821
RBCK1,20,407497,407498,0.658515096092845,0.253978184849469,0.4647607753717,0.989948740646556,10454,367182,18324,ENSG00000125826.20,ENSG00000125826.20,0.318222660875686,0.507708990423431,0.548791418503581,0.937901234981265,0.912308047227257,0.673543335048757,10.2183971517141,4.338346400301785,11,10454,367182,18324,20,407497,407498
RBL2,16,53433976,53433977,0.981741892434452,0.943290675840741,0.0975277037836423,0.0659662899594364,10454,367182,14831,ENSG00000103479.15,ENSG00000103479.15,0.536891222782908,0.77082373566283,0.709007154657619,0.971516440800476,0.625632665818376,0.333126021750401,27.8820676923261,2.832357945223919,3,10454,367182,14831,16,53433976,53433977
RBM18,9,122261507,122261508,0.828335071067818,0.575316618901455,0.671507342947925,0.80384622669186,10454,367182,9229,ENSG00000119446.13,ENSG00000119446.13,0.757759231146952,100,,0.586502833799477,,,10.3595863037558,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fed96ca5780> [RTYPES.NILSXP],2,10454,367182,9229,9,122261507,122261508
RBM43,2,151261878,151261879,0.235952901250141,0.844657796660645,0.829689017803799,0.795867090205922,10454,367182,2906,ENSG00000184898.6,ENSG00000184898.6,0.841225090257908,100,,0.988084669628477,,,41.8780604625981,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fdc7a8d7840> [RTYPES.NILSXP],3,10454,367182,2906,2,151261878,151261879
RBM44,2,237798744,237798745,0.962490418117578,0.349294669734786,0.886615921457721,0.967349008605934,10454,367182,3341,ENSG00000177483.11,ENSG00000177483.11,0.835219801790397,0.65210262329392,0.367588316427327,0.0106477558546032,0.0337527973303732,0.614123164067128,30.6282410726737,14.84432186462411,6,10454,367182,3341,2,237798744,237798745
RBM48,7,92528772,92528773,0.59784822114671,0.898566431417109,0.0326844615888125,0.068211506064189,10454,367182,7550,ENSG00000127993.15,ENSG00000127993.15,0.538780595021028,0.824766553895882,0.930881791484363,0.111481396757112,0.271992128515993,0.790069651016599,11.5630553940452,4.449412340737777,3,10454,367182,7550,7,92528772,92528773
RBM6,3,49940006,49940007,0.76221529210962,0.798150056851708,0.885193541916601,0.79473947730181,10454,367182,3760,ENSG00000004534.14,ENSG00000004534.14,0.890928760417675,100,,0.719346136337321,,,20.6083921563924,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f7dc100a8c0> [RTYPES.NILSXP],2,10454,367182,3760,3,49940006,49940007
RBMS2,12,56521928,56521929,0.226228275249545,0.037564687497778,0.362470112763649,0.094920226955757,10454,367182,11954,ENSG00000076067.12,ENSG00000076067.12,0.265251918634159,0.485044552274406,0.649967608336429,0.237505577956609,0.317053353214288,0.342237347870074,78.5662619554688,4.417294953630182,4,10454,367182,11954,12,56521928,56521929
RBMXL1,1,88992959,88992960,0.43060674855966,0.614658908938996,0.476956574012979,0.285924949096007,10454,367182,872,ENSG00000213516.9,ENSG00000213516.9,0.354633683907257,0.447148138148714,0.385550690882056,0.124835065183279,0.216021507950544,0.399718801717908,10.3368933946088,4.434678408799817,3,10454,367182,872,1,88992959,88992960
RBP5,12,7128941,7128942,0.884544860145466,0.29672415759697,0.773522284827831,0.912961823381816,10454,367182,11490,ENSG00000139194.7,ENSG00000139194.7,0.390331040350795,0.545621349146038,0.49126144573577,0.998760900606685,0.0049267806284137,0.0011150128585772,18.9872632378338,6.118948590447067,5,10454,367182,11490,12,7128941,7128942
RCBTB1,13,49585582,49585583,0.978365103834191,0.575101077309605,0.484605976422422,0.220788548593207,10454,367182,12644,ENSG00000136144.11,ENSG00000136144.11,0.17396654245336,0.286289948233775,0.418995380198165,0.323926981619644,0.612056052694364,0.925094684573177,13.4415841194885,2.65395579637637,9,10454,367182,12644,13,49585582,49585583
RCCD1,15,90955795,90955796,0.109668105300598,0.463070262929165,0.785140838095328,0.97228107619841,10454,367182,14138,ENSG00000166965.12,ENSG00000166965.12,0.164702783964541,0.114855973412701,0.121519890009362,0.160370077144221,0.164552783557645,0.200556785430227,11.773281781983,2.703258234800898,3,10454,367182,14138,15,90955795,90955796
RCE1,11,66843411,66843412,0.815597751417874,0.227673241516601,0.890048491741238,0.89213308201347,10454,367182,10928,ENSG00000173653.7,ENSG00000173653.7,0.712010662965729,0.823575006297529,0.615727194220127,0.572816939146225,0.656733188018462,0.469580603850177,17.4382899889822,8.263872430550972,2,10454,367182,10928,11,66843411,66843412
RCHY1,4,75514216,75514217,0.755154272707726,0.440746308218624,0.423885968433423,0.845336960675316,10454,367182,4788,ENSG00000163743.13,ENSG00000163743.13,0.901965498319807,0.610150228429177,0.323962638031406,0.94663256680554,0.321950117939313,0.13256272470623,26.634866998797,2.667413365829091,2,10454,367182,4788,4,75514216,75514217
RCN3,19,49527617,49527618,0.991998791128933,0.20483004078679,0.633158820242854,0.611087071594859,10454,367182,17982,ENSG00000142552.7,ENSG00000142552.7,0.41229901763767,0.450551073513001,0.336847121528351,0.129793667616284,0.0905683688170335,0.11324591052636,27.8473645867885,11.592704919541852,4,10454,367182,17982,19,49527617,49527618
RCOR1,14,102592660,102592661,0.765040692510228,0.103079944551189,0.0818134680649882,0.0152734581476027,10454,367182,13427,ENSG00000089902.9,ENSG00000089902.9,0.251755060629106,0.216545178379785,0.186335825304803,0.0082253072470144,0.0168737435947414,0.277304958795267,15.7551838798841,4.221726056863029,5,10454,367182,13427,14,102592660,102592661
RCVRN,17,9905620,9905621,0.810131431902534,0.217914860212221,0.155970892125965,0.0116293840178685,10454,367182,15462,ENSG00000109047.7,ENSG00000109047.7,0.863249318753002,0.669887759335144,0.379726147431287,0.707256855407473,0.738579876850014,0.49528751884379,21.0165159912733,4.548612423408985,7,10454,367182,15462,17,9905620,9905621
RDH13,19,55071290,55071291,0.533903833393753,0.255554811618932,0.278455572893707,0.117684466935512,10454,367182,18187,ENSG00000160439.15,ENSG00000160439.15,0.324350392507353,0.571777123999835,0.701681783770903,0.0024432079499549,0.0084229494457428,0.542482415705213,53.2953817140657,5.769698522972442,11,10454,367182,18187,19,55071290,55071291
RDH5,12,55720366,55720367,0.399497960104336,0.0349951363228517,0.161487544289045,0.564200155797662,10454,367182,11909,ENSG00000135437.9,ENSG00000135437.9,0.306724198224065,0.0729135410710708,0.0406131827573574,0.176772516269074,0.0596933947170341,0.0508710386035861,26.8869647610308,4.481060162676493,3,10454,367182,11909,12,55720366,55720367
RECQL5,17,75667114,75667115,0.286746650212117,0.474473768767349,0.255353481574628,0.9117638689325,10454,367182,16315,ENSG00000108469.14,ENSG00000108469.14,0.695421532836209,0.168354971730212,0.0648053279713411,0.581422041856586,0.179501352082013,0.0768071898249752,14.0865174278922,2.5830150616768424,4,10454,367182,16315,17,75667114,75667115
REEP1,2,86338082,86338083,0.369100191442212,0.907815172771127,0.949716604662976,0.945508798862901,10454,367182,2561,ENSG00000068615.17,ENSG00000068615.17,0.392382079040367,0.690039299067075,0.91838183412961,0.570818005567826,0.83736025916537,0.854375424067512,10.9191244098931,3.755155313728961,2,10454,367182,2561,2,86338082,86338083
REEP4,8,22141950,22141951,0.971065403016159,0.419397905488026,0.670878891609477,0.101980584004331,10454,367182,8175,ENSG00000168476.11,ENSG00000168476.11,0.964780470062269,0.893723718976398,0.636947271898935,0.977942154510725,0.248327318243801,0.0951360310500903,12.0878007869156,4.632269090594127,3,10454,367182,8175,8,22141950,22141951
REEP5,5,112922538,112922539,0.359112067296619,0.214612826924051,0.764619121285088,0.581970755932372,10454,367182,5589,ENSG00000129625.12,ENSG00000129625.12,0.112222781964856,0.279957226244015,0.877600777626667,0.235084356847902,0.398061916983019,0.510781784585491,29.2778862459365,4.094737086353623,4,10454,367182,5589,5,112922538,112922539
RERE,1,8817642,8817643,0.733511323517628,0.702270394094282,0.357777513517011,0.659279307057435,10454,367182,144,ENSG00000142599.17,ENSG00000142599.17,0.41301694913728,0.632259262276515,0.619314420899598,0.311132630868967,0.498885540539014,0.545799386376972,11.5641441545471,4.449931868003076,7,10454,367182,144,1,8817642,8817643
RETSAT,2,85354392,85354393,0.459165609291178,0.713546825367538,0.322485528450295,0.0254253337710983,10454,367182,2537,ENSG00000042445.13,ENSG00000042445.13,0.338042121083911,0.599406308382044,0.744945262492783,0.706008252146511,0.18973231339534,0.074454403995802,14.3651893726286,2.774904401129715,6,10454,367182,2537,2,85354392,85354393
RFC2,7,74254457,74254458,0.37021893972428,0.295876871303346,0.776120294184242,0.543170779960887,10454,367182,7463,ENSG00000049541.10,ENSG00000049541.10,0.0761148791928042,0.0898358971972598,0.195771043217432,0.0282903644143783,0.0766030946405828,0.566864796716011,19.9184381579813,16.58685950662709,3,10454,367182,7463,7,74254457,74254458
RFT1,3,53130461,53130462,0.87481262260867,0.920190648562174,0.578527025767187,0.91630655033116,10454,367182,3839,ENSG00000163933.9,ENSG00000163933.9,0.67575950502249,0.401314723572194,0.198821600918659,0.795996056806156,0.711755383260613,0.433584651693154,10.2469740130447,3.57985466915496,4,10454,367182,3839,3,53130461,53130462
RFWD3,16,74666880,74666881,0.216191134581204,0.186956790637268,0.147136172510894,0.753684098818926,10454,367182,15059,ENSG00000168411.13,ENSG00000168411.13,0.411887023933349,0.280970382047339,0.171978981743991,0.141858036426868,0.316195859383235,0.703260621840043,17.7514986471004,2.469042914205513,10,10454,367182,15059,16,74666880,74666881
RGP1,9,35749286,35749287,0.329681088498074,0.200255603129915,0.0954720877281964,0.886412693349091,10454,367182,8905,ENSG00000107185.9,ENSG00000107185.9,0.0903610562795042,0.0614784736357045,0.0997075827434175,0.746127922261694,0.174870039582808,0.0658877821758849,19.420348797984,2.832713412354784,5,10454,367182,8905,9,35749286,35749287
RGPD8,2,112434487,112434488,0.724500940580814,0.589850164385051,0.906190660230857,0.636873668656168,10454,367182,2763,ENSG00000169629.11,ENSG00000169629.11,0.51505809036106,0.645424789025178,0.501427311822177,0.980316559878006,0.101126089155485,0.0323064792603529,86.3112937952955,56.45556327043033,4,10454,367182,2763,2,112434487,112434488
RGS2,1,192809038,192809039,0.444396609880981,0.643588361423891,0.285098277164039,0.213854683672824,10454,367182,1681,ENSG00000116741.7,ENSG00000116741.7,0.216548309803535,0.443080023843041,0.750658312330718,0.25731433973394,0.485317330150454,0.686630717155787,19.477476364518,4.189487883846123,5,10454,367182,1681,1,192809038,192809039
RGS3,9,113444730,113444731,0.1252465367865,0.785599148807618,0.818202661176445,0.0208643292684184,10454,367182,9188,ENSG00000138835.22,ENSG00000138835.22,0.0120075600417411,0.0423330431221675,0.902771422478803,0.475759725279703,0.75662242531507,0.824434565508223,10.55419846205,7.061185501854661,3,10454,367182,9188,9,113444730,113444731
RGS5,1,163321888,163321889,0.709886350208506,0.775005878839769,0.0754098183982878,0.059298937512373,10454,367182,1535,ENSG00000232995.7,ENSG00000232995.7,0.384974386830343,0.31681060378482,0.214007402087611,0.271096801966047,0.543496818838345,0.927515972263482,10.9477800394026,2.06646977273274,5,10454,367182,1535,1,163321888,163321889
RHD,1,25272392,25272393,0.678760148466791,0.854267929770645,0.759442889351905,0.559496475469108,10454,367182,345,ENSG00000187010.19,ENSG00000187010.19,0.440795595732893,0.506073749715619,0.380859100102132,0.0282720286456572,0.036706564513268,0.179930129742233,15.561928111463,8.24470777365626,3,10454,367182,345,1,25272392,25272393
RHNO1,12,2876257,2876258,0.957378373838907,0.845291005787333,0.763656597735706,0.615970211109033,10454,367182,11414,ENSG00000171792.10,ENSG00000171792.10,0.520765204471986,0.501663551136342,0.325367709284757,0.101567976630372,0.185744979191095,0.407522995625797,15.4126898019184,10.48482238234086,6,10454,367182,11414,12,2876257,2876258
RHOG,11,3840982,3840983,0.501376886860673,0.504846650346564,0.948698574143938,0.32408993219199,10454,367182,10365,ENSG00000177105.9,ENSG00000177105.9,0.759117162769444,0.775590202981801,0.519836154609844,0.94875326168756,0.98708433090475,0.882437118467605,25.3648449790426,2.6529418948578183,4,10454,367182,10365,11,3840982,3840983
RHOT1,17,32142713,32142714,0.030609505506301,0.0834412539755555,0.0346686038379942,0.0247776403337021,10454,367182,15693,ENSG00000126858.16,ENSG00000126858.16,0.0219473628476375,0.0514687356936949,0.40827207174184,0.171250702795896,0.124255598054723,0.129468326403148,33.2763641950652,10.229884477485886,2,10454,367182,15693,17,32142713,32142714
RHPN1,8,143368886,143368887,0.272829134306214,0.67684916261189,0.48533669419034,0.568600477760547,10454,367182,8683,ENSG00000158106.13,ENSG00000158106.13,0.198889057643262,0.425135966173807,0.806093231493642,0.454442369225058,0.260162785234845,0.144125916403563,12.070133596853,4.9221953137660535,5,10454,367182,8683,8,143368886,143368887
RIBC2,22,45413690,45413691,0.983685148590424,0.349214989041693,0.175017869779587,0.150325533434535,10454,367182,19558,ENSG00000128408.8,ENSG00000128408.8,0.0975770383255007,0.0134131417777053,0.0153296161750776,0.0103635071379634,0.0166256085358549,0.20277011334677,15.1340095230571,3.851975553233212,3,10454,367182,19558,22,45413690,45413691
RIC8A,11,207510,207511,0.365261662497226,0.506970715861487,0.582598021391645,0.767461335996231,10454,367182,10262,ENSG00000177963.14,ENSG00000177963.14,0.618545700373955,0.260127975260686,0.117889283257198,0.640416289578964,0.885020956770763,0.871680641111084,25.5966573012347,7.762434267784871,5,10454,367182,10262,11,207510,207511
RILPL2,12,123436716,123436717,0.835986513271502,0.162321812868974,0.646042731699073,0.777632736067332,10454,367182,12401,ENSG00000150977.10,ENSG00000150977.10,0.266527447413894,0.120600445095415,0.0834740661039573,0.0020992948304509,0.0046870860031061,0.260655119326483,16.4092717907194,5.134619982232456,2,10454,367182,12401,12,123436716,123436717
RIN1,11,66336839,66336840,0.345349709361926,0.686166841942814,0.782856413329995,0.47322268917687,10454,367182,10908,ENSG00000174791.10,ENSG00000174791.10,0.157749597607748,0.17000194860702,0.213394698251433,0.524821637496459,0.381828785116243,0.217444538900516,133.819694862183,91.76303261825484,2,10454,367182,10908,11,66336839,66336840
RIOK1,6,7389743,7389744,0.239446097642257,0.641220669650696,0.618333282732364,0.991427298172,10454,367182,6085,ENSG00000124784.8,ENSG00000124784.8,0.968665857795294,0.998352970676247,0.966596416716504,0.315594964977232,0.541956925110278,0.640550068860787,17.3222444708454,1.76103253072776,6,10454,367182,6085,6,7389743,7389744
RMND1,6,151452180,151452181,0.180958734542573,0.0944969395415815,0.0410508689050892,0.123119291068645,10454,367182,6983,ENSG00000155906.16,ENSG00000155906.16,0.0153366595711082,0.0378829664708089,0.413267730432912,0.0903765309389744,0.0458117638475299,0.069331598866147,17.9351789755444,5.42718686862517,4,10454,367182,6983,6,151452180,151452181
RN7SKP97,8,61632011,61632012,0.0638575971159937,0.774879379492202,0.0189485293408511,0.508555361530458,10454,367182,8374,ENSG00000222898.1,ENSG00000222898.1,0.0422963884395085,0.111498972565849,0.607140408548355,0.359785904203103,0.461472206286563,0.400099688516896,13.3654555464142,4.205082680337099,3,10454,367182,8374,8,61632011,61632012
RNASE3,14,20891398,20891399,0.632154378998843,0.717621567610275,0.962676192615618,0.848195393394263,10454,367182,12821,ENSG00000169397.3,ENSG00000169397.3,0.676206332200714,0.375404579365934,0.181536906280095,0.496424615796588,0.781334937352095,0.860392639283715,13.4750266489612,3.2572102777983254,6,10454,367182,12821,14,20891398,20891399
RNASE4,14,20684099,20684100,0.953272055422817,0.0820670276267999,0.863677091654736,0.799993016571357,10454,367182,12815,ENSG00000258818.3,ENSG00000258818.3,0.431359181935567,0.650363708768657,0.623265896466876,0.775312926190472,0.959954324826689,0.986947619121098,14.5352642847784,4.103212916612253,24,10454,367182,12815,14,20684099,20684100
