gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
MSH5,0.727370285690341,0.4078873398638,0.0282039195548093,0.0938984053147679,10454,367182,5989,ENSG00000204410.14,ENSG00000204410.14,0.0137882455133931,100,100,0.287412746950565,100,100,0.0249416764554035,0.00052705212948081,6429,3415,10454,367182,5988,6,31739947,31739948
MSH6,0.0426146523888016,0.126912958817264,0.835464836797872,0.965255149181216,10454,367182,1654,ENSG00000116062.14,ENSG00000116062.14,0.780957162091278,0.958583640631639,0.93202199033106,0.0536270744698743,0.0657823860814069,0.189881169056596,0.188109161056211,0.00829536589521157,2074,1035,10454,367182,1653,2,47695529,47695530
MSL1,0.00464344816761164,0.105236622736814,0.760472406581021,0.599124615294055,10454,367182,5602,ENSG00000188895.11,ENSG00000188895.11,0.692978726113588,100,100,0.611250209890893,100,100,0.0182242774904057,0.0012229973976969,1173,588,10454,367182,5601,17,40122297,40122298
MSR1,0.815523864166233,0.576835311657261,0.761672206686029,0.931571205642668,10454,367182,197,ENSG00000038945.14,ENSG00000038945.14,0.79596785277357,0.799080868509322,0.536687734202194,0.0518632378113192,0.00488239317398704,0.0087946478936312,0.244574908000581,0.0135611124932738,2818,914,10454,367182,196,8,16567489,16567490
MSRA,0.453286517780286,0.420130871441781,0.703666089576182,0.999999997534212,10454,367182,4876,ENSG00000175806.14,ENSG00000175806.14,0.877312881058407,100,100,0.00431314770162448,100,100,0.0361363733042746,0.00198181086666995,3218,1328,10454,367182,4875,8,10054267,10054268
MSRB2,0.54092634578496,0.574819469901484,0.350666754657771,0.326819371279225,10454,367182,3291,ENSG00000148450.12,ENSG00000148450.12,0.878651465872415,0.987830013550554,0.972603041359492,0.385351203775107,0.0833529477555568,0.0400497170758183,0.050968158235072,0.0163622134558179,1707,568,10454,367182,3290,10,23095505,23095506
MSRB3,0.786399219413371,0.591299217329016,0.589857606720836,0.655185932250446,10454,367182,4790,ENSG00000174099.10,ENSG00000174099.10,0.430449563741568,0.00546743351626273,0.00174906823269535,0.091082669835754,0.0517655168246777,0.0799003195200475,0.0212986896399934,0.00195040046663577,1198,519,10454,367182,4789,12,65278642,65278643
MST1,0.646736085716475,0.519467606381236,0.794502700398683,0.639147454765003,10454,367182,4761,ENSG00000173531.15,ENSG00000173531.15,0.0523284597139098,0.0403352497240235,0.103167929370944,0.648837983512034,0.230034691102837,0.0983758398354755,0.0527010097734041,0.00465124182606653,1123,574,10454,367182,4760,3,49689497,49689498
MST1L,0.515358272739248,0.578632292093557,0.768286213937462,0.663013126169081,10454,367182,5490,ENSG00000186715.10,ENSG00000186715.10,0.608782007178504,0.574356472364364,0.357393976650164,0.040297742698858,0.0522824975322422,0.192695682917028,0.221470446757811,0.000883539819503488,1776,778,10454,367182,5489,1,16770236,16770237
MST1P2,0.00140456886154638,0.00408549833378097,0.203342620400096,0.296092026964339,10454,367182,5467,ENSG00000186301.8,ENSG00000186301.8,0.147992685643454,100,100,0.377901369399889,100,100,0.100563813070142,0.00228233216451231,1638,666,10454,367182,5466,1,16645621,16645622
MST1R,0.691442139444957,0.780448368123028,0.459664687575943,0.801537120766648,10454,367182,4025,ENSG00000164078.12,ENSG00000164078.12,0.318494652336131,100,100,0.857301230947149,100,100,0.0115661095565512,0.000267740081357993,1054,520,10454,367182,4024,3,49903843,49903844
MSX2P1,0.249104685108352,0.480992111604922,0.844197908805299,0.842710451762516,10454,367182,6655,ENSG00000229590.3,ENSG00000229590.3,0.997601230287926,100,100,0.19117542668173,100,100,0.100643192300631,3.58744908359056e-05,1670,827,10454,367182,6654,17,58157027,58157028
MT1E,0.788457164544469,0.644902458565289,0.795705282698285,0.662344684042843,10454,367182,4500,ENSG00000169715.14,ENSG00000169715.14,0.888549345077754,0.21594289206464,0.0809512804175991,0.617663423875413,0.72156617514192,0.525288839385667,0.0924231839711126,0.000904378732471313,2197,1298,10454,367182,4499,16,56625474,56625475
MT1L,0.14337829294089,0.478673575912035,0.863179941266163,0.937907633659852,10454,367182,7593,ENSG00000260549.1,ENSG00000260549.1,0.140913470007416,100,100,0.045102314289658,100,100,0.0993337532793983,0.000247453089482769,2193,1299,10454,367182,7592,16,56617475,56617476
MT1XP1,0.208711471648301,0.405452801488816,0.830605004639921,0.869365791177686,10454,367182,6805,ENSG00000233929.1,ENSG00000233929.1,0.747153189079112,0.0670367919278907,0.0213151433175864,0.236942544918375,0.343286375229803,0.389760669666519,0.0821527832431191,0.00180733383342997,1945,881,10454,367182,6804,1,16241397,16241398
MT2A,0.571417769266976,0.498867784343134,0.915105998622641,0.829218097776788,10454,367182,2021,ENSG00000125148.6,ENSG00000125148.6,0.793174520919021,0.777691814279873,0.509989552328563,0.369496963417015,0.181773310264126,0.106551898161289,0.0416821657964939,0.00297498224044696,2180,1297,10454,367182,2020,16,56608198,56608199
MTA3,0.646239403613568,0.555743419408168,0.455401253025399,0.927590835538258,10454,367182,290,ENSG00000057935.13,ENSG00000057935.13,0.275654005645518,100,100,0.883151279174841,100,100,0.0110443924503767,0.00652483978162677,2389,1075,10454,367182,289,2,42494568,42494569
MTCO3P5,0.0341549810146688,0.143585967272281,0.760608389914513,0.356548190980148,10454,367182,6486,ENSG00000225476.1,ENSG00000225476.1,0.306481875040695,100,100,0.702871644335145,100,100,0.133199552587082,0.000177238850713882,1719,836,10454,367182,6485,2,143099932,143099933
MTDHP1,0.292012452740472,0.444797598284656,0.497734865739113,0.92509091143623,10454,367182,7895,ENSG00000270948.1,ENSG00000270948.1,0.416283630529196,100,100,0.634785808941427,100,100,0.0343429846500385,0.000301259060929872,2190,952,10454,367182,7894,7,64942925,64942926
MTDHP3,0.107311038914186,0.480814866015423,0.0110707684915756,0.0374625442628063,10454,367182,7824,ENSG00000268433.1,ENSG00000268433.1,0.431946685088518,0.0668027884801032,0.0285550921106139,0.126436988978664,0.00122313794152858,0.000874076796257229,0.490656046745599,0.139091445281026,3061,1467,10454,367182,7823,19,21678220,21678221
MTDHP4,0.359175252614796,0.516370029195712,0.864744966634977,0.87112979909632,10454,367182,7827,ENSG00000268535.1,ENSG00000268535.1,0.742262837136909,0.48958822027789,0.250560559165395,0.462159975776691,0.517829779623596,0.378502915637222,0.458441900243954,0.00174682650458591,3046,1435,10454,367182,7826,19,21709521,21709522
MTERF4,0.62129226867875,0.793719125196484,0.265172977648493,0.397891975826384,10454,367182,1898,ENSG00000122085.16,ENSG00000122085.16,0.716297700453618,0.342009553580507,0.15588725843178,0.0603990826417582,0.141891526838505,0.538140529004163,0.223084952294764,0.0259576315890665,2449,1136,10454,367182,1897,2,241102331,241102332
MTFMT,0.0362829299440645,0.100065331902763,0.0828731490745779,0.107639698635457,10454,367182,1047,ENSG00000103707.9,ENSG00000103707.9,0.567278690785089,100,100,0.889526257050853,100,100,0.0264025871229487,0.00198382410611631,1380,494,10454,367182,1046,15,65029638,65029639
MTFR1,0.0716751076162124,0.464499154701915,0.10964447075567,0.84485816460523,10454,367182,373,ENSG00000066855.15,ENSG00000066855.15,0.0732445961837867,0.145552763319523,0.42162281668953,0.558748490166655,0.650576914865178,0.471732230934289,0.0465148208902015,1.15073619072897e-05,1951,878,10454,367182,372,8,65644733,65644734
MTG1,0.49717147518417,0.670161161065562,0.610100212031504,0.78856542613358,10454,367182,3306,ENSG00000148824.18,ENSG00000148824.18,0.58839476730097,0.860808370014248,0.933692319893398,0.951555778492316,0.965162624103044,0.795418935860822,0.239300535726981,0.00592244203895959,1773,692,10454,367182,3305,10,133394093,133394094
MTG2,0.129872724317172,0.263867871538063,0.15895492484498,0.112307830326278,10454,367182,926,ENSG00000101181.17,ENSG00000101181.17,0.46071094285354,100,100,0.611200129835379,100,100,0.122967904395679,7.39855448435351e-05,2715,1275,10454,367182,925,20,62183028,62183029
MTHFD2,0.836111788820336,0.67700931634473,0.783037483919395,0.913247158984308,10454,367182,358,ENSG00000065911.11,ENSG00000065911.11,0.883326979053593,0.848339249635533,0.579280537564171,0.47538466350909,0.649422331708643,0.551907029378399,0.0429325830628584,0.00179311731447579,1123,359,10454,367182,357,2,74198561,74198562
MTHFR,0.0376396526706553,0.150665542983483,0.6538192343804,0.964196866173739,10454,367182,4944,ENSG00000177000.10,ENSG00000177000.10,0.466886037983928,0.487846066075951,0.341136294378123,0.168296662198119,0.21477743474107,0.27771129345553,0.327874146953701,0.0754500916644471,2227,982,10454,367182,4943,1,11806919,11806920
MTHFS,0.267110570329279,0.266213942806773,0.659952287943482,0.750986448650857,10454,367182,2630,ENSG00000136371.10,ENSG00000136371.10,0.773209178521403,0.955703694906034,0.930663389942958,0.995074425194765,0.996028306467339,0.929081544102485,0.119670284438374,0.00173684151158201,2743,1610,10454,367182,2629,15,79897378,79897379
MTHFSD,0.591388314879144,0.559823958999203,0.559732283260258,0.74142738331812,10454,367182,1018,ENSG00000103248.18,ENSG00000103248.18,0.235375281917291,0.419264632306656,0.565378415992168,0.460124960550749,0.519036835276121,0.381466698079806,0.205486683521784,0.0603883074195633,3839,1588,10454,367182,1017,16,86555234,86555235
MTMR10,0.306004045349081,0.531740380408575,0.893193103256711,0.50582165757458,10454,367182,4268,ENSG00000166912.16,ENSG00000166912.16,0.179336103876144,100,100,0.342921786253034,100,100,0.0278454012164413,0.000285249401741359,1899,890,10454,367182,4267,15,30991606,30991607
MTMR12,0.830871689733684,0.78234437550048,0.994093966690426,0.377626345154642,10454,367182,3360,ENSG00000150712.10,ENSG00000150712.10,0.284694579746072,0.459658591073837,0.521951509677218,0.133963596458262,0.169512694578901,0.25353948590469,0.0360487375572726,3.55342433395166e-05,2056,1176,10454,367182,3359,5,32313008,32313009
MTMR2,0.97088801521396,0.774225590737808,0.744158329493591,0.925175324506777,10454,367182,626,ENSG00000087053.18,ENSG00000087053.18,0.876388254570328,0.598201823519573,0.316486377117002,0.797652007294107,0.785540654889269,0.518422072879554,0.011199537060712,0.006383319396228,2055,1051,10454,367182,625,11,95925314,95925315
MTMR3,0.0227520671590833,0.0968004153314217,0.833839791610642,0.285546639386194,10454,367182,854,ENSG00000100330.15,ENSG00000100330.15,0.596937651877443,100,100,0.342323979448742,100,100,0.111161615627532,0.000780372295856079,1780,1004,10454,367182,853,22,29883154,29883155
MTMR6,0.71574686759822,0.921546443543583,0.605024618214642,0.824602127967025,10454,367182,2842,ENSG00000139505.11,ENSG00000139505.11,0.328502481883175,100,100,0.65246517746867,100,100,0.117842983677014,0.00385325811605144,2432,1289,10454,367182,2841,13,25288008,25288009
MTMR9LP,0.595842562685371,0.574071650617296,0.395366586692956,0.799014230971049,10454,367182,6383,ENSG00000220785.7,ENSG00000220785.7,0.144205461437924,0.139773864008187,0.179353207915675,0.0571559417672856,0.0543858942201016,0.137541048405322,0.0839693610559648,0.0281167230653372,879,386,10454,367182,6382,1,32241619,32241620
MTND3P9,0.386521330415093,0.53325292522403,0.0802842782019178,0.0728188601191391,10454,367182,6580,ENSG00000227557.1,ENSG00000227557.1,0.352557222352954,100,100,0.602378400203888,100,100,0.106894649190308,0.000351602665378602,1722,838,10454,367182,6579,2,143098828,143098829
MTO1,0.185851412604288,0.306220122313101,0.827835366897206,0.947470450709732,10454,367182,2535,ENSG00000135297.15,ENSG00000135297.15,0.435135267955035,0.679171060763833,0.684858430974097,0.157065393278112,0.280257364751034,0.461670791229384,0.120713203721059,9.83639122603232e-05,2179,980,10454,367182,2534,6,73461577,73461578
MTOR,0.036763192757573,0.675342921335983,0.603864746380674,0.748794220108435,10454,367182,5900,ENSG00000198793.12,ENSG00000198793.12,0.177354288773806,0.372905448290587,0.69541567135783,0.231313423411327,0.202704889740227,0.184719221247214,0.108266819720884,0.00317965941293623,1962,640,10454,367182,5899,1,11262506,11262507
MTPAP,0.570946216226279,0.820274319162348,0.420915783815294,0.565650737006165,10454,367182,1288,ENSG00000107951.14,ENSG00000107951.14,0.13180053659186,0.277378991214228,0.587879765621421,0.122289449539587,0.289857930239591,0.765476748565811,0.0208563842732639,0.000739407539636242,2846,1315,10454,367182,1287,10,30374447,30374448
MTRF1,0.668324186032377,0.742329450791541,0.937018113872315,0.906725262937522,10454,367182,1854,ENSG00000120662.15,ENSG00000120662.15,0.976129976761246,0.382683843017527,0.165845072539069,0.575322641449701,0.00669497971367599,0.00184375905498901,0.0222453322991638,0.000443499158067918,1793,783,10454,367182,1853,13,41263576,41263577
MTRF1L,0.272396295718812,0.999999603496795,0.265531787495035,0.865983563280676,10454,367182,1486,ENSG00000112031.15,ENSG00000112031.15,0.310549634133643,100,100,0.0486236911968559,100,100,0.324425761461666,0.000675582677777325,2555,1351,10454,367182,1485,6,153002684,153002685
MTRR,0.317920760602863,0.600885025021985,0.774256297384578,0.863707099756747,10454,367182,1988,ENSG00000124275.14,ENSG00000124275.14,0.413508974710195,100,100,0.0746676805040913,100,100,0.0639275228884737,0.0004745423966091,2747,1102,10454,367182,1987,5,7851490,7851491
MTSS1,0.759916426492849,0.584991907152853,0.350679758343654,0.468910973782791,10454,367182,4584,ENSG00000170873.18,ENSG00000170873.18,0.163299225237643,100,100,0.0899723967688355,100,100,0.0314900652933502,4.09255805611008e-05,2484,1143,10454,367182,4583,8,124728428,124728429
MTUS1,0.911007776545026,0.555889963178934,0.0530429685736725,0.0980847388462299,10454,367182,2221,ENSG00000129422.14,ENSG00000129422.14,0.397445877633914,0.678923067673716,0.808904782598438,0.375159822409826,0.416378150946523,0.325724829639391,0.220364342877631,0.0984268495848224,3741,1176,10454,367182,2220,8,17800916,17800917
MTX1,0.485026669318125,0.462867631613581,0.0575680864369598,0.118695648214223,10454,367182,4740,ENSG00000173171.14,ENSG00000173171.14,0.478414817400249,100,100,0.385552255171796,100,100,0.0307507835805627,0.000149073026365815,1021,402,10454,367182,4739,1,155208698,155208699
MTX1P1,0.261408679071125,0.674331763000834,0.35329450333328,0.93251720994258,10454,367182,6906,ENSG00000236675.1,ENSG00000236675.1,0.289759315629265,0.566334880665842,0.897936080505959,0.00369557472066875,0.0139107899768629,0.726294329324589,0.0605779550076889,0.00167460816517463,1007,389,10454,367182,6905,1,155230974,155230975
MUC1,0.656272427531367,0.811145292122257,0.676396369398833,0.894444399554484,10454,367182,5413,ENSG00000185499.16,ENSG00000185499.16,0.45313462660426,100,100,0.581582415006376,100,100,0.0483297748654911,0.00161008879043229,1028,404,10454,367182,5412,1,155192915,155192916
MUC20,0.22439876973374,0.466167265582652,0.707679162202429,0.665565219792287,10454,367182,4939,ENSG00000176945.16,ENSG00000176945.16,0.541034358815667,0.760376323794834,0.676347024485398,0.676659553978771,0.379159381337737,0.183917047074358,0.486600821282942,0.0212823447665871,2327,870,10454,367182,4938,3,195720881,195720882
MUC20P1,0.284508212537594,0.639136645304558,0.532385048940037,0.0412300199682114,10454,367182,6458,ENSG00000224769.1,ENSG00000224769.1,0.0112520436726405,0.036191683255584,0.644365191818907,0.672347428470184,0.795476978098975,0.597516364522894,0.267992559721907,0.000510558972201527,2175,841,10454,367182,6457,3,195614946,195614947
MUCL1,0.293392128396958,0.375529368197615,0.569465291336254,0.895323971149557,10454,367182,4703,ENSG00000172551.10,ENSG00000172551.10,0.633058003888,0.121116377626926,0.0456655226069125,0.980120924861851,0.196502556906576,0.0712696245432996,0.0459688961638932,0.00102061826485145,2201,983,10454,367182,4702,12,54830518,54830519
MUL1,0.741380537758866,0.575869438019733,0.980251915564003,0.926430227974466,10454,367182,692,ENSG00000090432.6,ENSG00000090432.6,0.680310149580722,0.676670106959476,0.434281923684303,0.833318766950154,0.379262022893156,0.168665405622412,0.132781460390349,0.00582303839860014,2077,1196,10454,367182,691,1,20508160,20508161
MUS81,0.305781700790716,0.431013830003864,0.172116860838883,0.828785126883427,10454,367182,4714,ENSG00000172732.11,ENSG00000172732.11,0.0762828240649521,100,100,0.551201887122707,100,100,0.0208280616251276,0.000116206366310286,1318,489,10454,367182,4713,11,65860061,65860062
MUSTN1,0.623430110715736,0.533002561566117,0.218064830561795,0.161585091934111,10454,367182,7975,ENSG00000272573.5,ENSG00000272573.5,0.374146054855342,100,100,0.62362205275965,100,100,0.115762187096189,0.000420108669040635,1568,748,10454,367182,7974,3,52835218,52835219
MUT,0.575599924401183,0.673321930199429,0.510353798341417,0.834342101449094,10454,367182,3203,ENSG00000146085.7,ENSG00000146085.7,0.204029909967329,0.215783969306774,0.227939596318712,0.0204008503497675,0.0280875546121869,0.183679556376056,0.178375017633064,0.0508008667652835,2077,867,10454,367182,3202,6,49463190,49463191
MUTYH,0.210603190219686,0.50691169995686,0.863243195969238,0.908216089594921,10454,367182,2389,ENSG00000132781.17,ENSG00000132781.17,0.759722015326962,0.760831995140232,0.500853938255752,0.239308220142515,0.500396094304624,0.994468352388661,0.0126698337298668,0.000261155717731611,1554,921,10454,367182,2388,1,45338655,45338656
